mm_seq;   261;    16;      0.1998020
mm_par;   261;    16;      0.0187150
gauss_seq;   261;    16;      0.0007410
gauss_par;   261;    16;      0.1820970
mm_seq;   266;    16;      0.2132550
mm_par;   266;    16;      0.0217260
gauss_seq;   266;    16;      0.0007680
gauss_par;   266;    16;      0.1411630
mm_seq;   271;    16;      0.2280470
mm_par;   271;    16;      0.0199370
gauss_seq;   271;    16;      0.0007980
gauss_par;   271;    16;      0.1674140
mm_seq;   276;    16;      0.2395510
mm_par;   276;    16;      0.0296710
gauss_seq;   276;    16;      0.0007730
gauss_par;   276;    16;      0.1741950
mm_seq;   281;    16;      0.2510950
mm_par;   281;    16;      0.0306900
gauss_seq;   281;    16;      0.0008280
gauss_par;   281;    16;      0.1516690
mm_seq;   286;    16;      0.2684300
mm_par;   286;    16;      0.0291430
gauss_seq;   286;    16;      0.0009200
gauss_par;   286;    16;      0.1737010
mm_seq;   291;    16;      0.2849670
mm_par;   291;    16;      0.0261850
gauss_seq;   291;    16;      0.0009540
gauss_par;   291;    16;      0.1543730
mm_seq;   296;    16;      0.3022250
mm_par;   296;    16;      0.0349180
gauss_seq;   296;    16;      0.0009210
gauss_par;   296;    16;      0.1729390
mm_seq;   301;    16;      0.3180950
mm_par;   301;    16;      0.0336800
gauss_seq;   301;    16;      0.0009800
gauss_par;   301;    16;      0.1833090
mm_seq;   306;    16;      0.3368010
mm_par;   306;    16;      0.0368860
gauss_seq;   306;    16;      0.0010180
gauss_par;   306;    16;      0.2344750
mm_seq;   311;    16;      0.3514710
mm_par;   311;    16;      0.0317930
gauss_seq;   311;    16;      0.0010810
gauss_par;   311;    16;      0.2042870
mm_seq;   316;    16;      0.3674700
mm_par;   316;    16;      0.0387830
gauss_seq;   316;    16;      0.0011690
gauss_par;   316;    16;      0.2371710
mm_seq;   321;    16;      0.3891240
mm_par;   321;    16;      0.0512720
gauss_seq;   321;    16;      0.0011210
gauss_par;   321;    16;      0.1960420
mm_seq;   326;    16;      0.4095430
mm_par;   326;    16;      0.0443080
gauss_seq;   326;    16;      0.0011650
gauss_par;   326;    16;      0.1996990
mm_seq;   331;    16;      0.4314850
mm_par;   331;    16;      0.0390670
gauss_seq;   331;    16;      0.0012750
gauss_par;   331;    16;      0.2431530
mm_seq;   336;    16;      0.4683200
mm_par;   336;    16;      0.0425550
gauss_seq;   336;    16;      0.0014230
gauss_par;   336;    16;      0.2106820
mm_seq;   341;    16;      0.4865850
mm_par;   341;    16;      0.0494580
gauss_seq;   341;    16;      0.0012990
gauss_par;   341;    16;      0.3290770
mm_seq;   346;    16;      0.4995570
mm_par;   346;    16;      0.0496460
gauss_seq;   346;    16;      0.0012650
gauss_par;   346;    16;      0.2660570
mm_seq;   351;    16;      0.5426690
mm_par;   351;    16;      0.0479070
gauss_seq;   351;    16;      0.0013320
gauss_par;   351;    16;      0.2913020
mm_seq;   356;    16;      0.5427900
mm_par;   356;    16;      0.0675190
gauss_seq;   356;    16;      0.0014820
gauss_par;   356;    16;      0.3492500
mm_seq;   361;    16;      0.5788850
mm_par;   361;    16;      0.0548320
gauss_seq;   361;    16;      0.0018550
gauss_par;   361;    16;      0.2966220
mm_seq;   366;    16;      0.6018310
mm_par;   366;    16;      0.0636540
gauss_seq;   366;    16;      0.0016180
gauss_par;   366;    16;      0.3077610
mm_seq;   371;    16;      0.6214500
mm_par;   371;    16;      0.0697330
gauss_seq;   371;    16;      0.0016660
gauss_par;   371;    16;      0.2839230
mm_seq;   376;    16;      0.6458890
mm_par;   376;    16;      0.0577280
gauss_seq;   376;    16;      0.0016960
gauss_par;   376;    16;      0.2738820
mm_seq;   381;    16;      0.6782190
mm_par;   381;    16;      0.0555290
gauss_seq;   381;    16;      0.0017100
gauss_par;   381;    16;      0.3611660
mm_seq;   386;    16;      0.6953820
mm_par;   386;    16;      0.0664190
gauss_seq;   386;    16;      0.0018050
gauss_par;   386;    16;      0.2985840
mm_seq;   391;    16;      0.7278270
mm_par;   391;    16;      0.0703080
gauss_seq;   391;    16;      0.0017260
gauss_par;   391;    16;      0.2936540
mm_seq;   396;    16;      0.7511280
mm_par;   396;    16;      0.0651970
gauss_seq;   396;    16;      0.0018170
gauss_par;   396;    16;      0.2812710
mm_seq;   401;    16;      0.7814060
mm_par;   401;    16;      0.0690760
gauss_seq;   401;    16;      0.0019390
gauss_par;   401;    16;      0.2867040
mm_seq;   406;    16;      0.8270200
mm_par;   406;    16;      0.0733880
gauss_seq;   406;    16;      0.0018700
gauss_par;   406;    16;      0.2979150
mm_seq;   411;    16;      0.8601940
mm_par;   411;    16;      0.0759760
gauss_seq;   411;    16;      0.0018160
gauss_par;   411;    16;      0.3430680
mm_seq;   416;    16;      0.9332920
mm_par;   416;    16;      0.0874960
gauss_seq;   416;    16;      0.0019460
gauss_par;   416;    16;      0.3353270
mm_seq;   421;    16;      0.9339090
mm_par;   421;    16;      0.0974980
gauss_seq;   421;    16;      0.0019930
gauss_par;   421;    16;      0.3402800
mm_seq;   426;    16;      0.9712760
mm_par;   426;    16;      0.0961270
gauss_seq;   426;    16;      0.0020450
gauss_par;   426;    16;      0.3086490
mm_seq;   431;    16;      1.0163620
mm_par;   431;    16;      0.0901570
gauss_seq;   431;    16;      0.0020840
gauss_par;   431;    16;      0.3652280
mm_seq;   436;    16;      1.0455070
mm_par;   436;    16;      0.0923380
gauss_seq;   436;    16;      0.0024990
gauss_par;   436;    16;      0.3989170
mm_seq;   441;    16;      1.0956080
mm_par;   441;    16;      0.1157500
